date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:02:16	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Jan%202025%2005:02:17%20GMT	https://quan-ha.iwedding.info/templates/template15/img/video-play.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/img/video-play.png	(from https://quan-ha.iwedding.info/templates/template15/css/libs.css?v=20241222)
12:02:16	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Jan%202025%2005:02:17%20GMT	https://quan-ha.iwedding.info/templates/template15/img/youtube-play.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/img/youtube-play.png	(from https://quan-ha.iwedding.info/templates/template15/css/libs.css?v=20241222)
12:02:18	16959/16959	---M--	200	added ('OK')	image/gif	etag:%2265d336e0-423f%22	https://quan-ha.iwedding.info/templates/template15/images/loading.gif	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/loading.gif	(from https://quan-ha.iwedding.info/templates/template15/css/libs.css?v=20241222)
12:02:18	14742/14742	---M--	200	added ('OK')	image/png	etag:%2263c75cff-3996%22	https://quan-ha.iwedding.info/templates/template15/images/sec-title-flower.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/sec-title-flower.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:18	1011/1011	---M--	200	added ('OK')	image/png	etag:%2263c75cff-3f3%22	https://quan-ha.iwedding.info/templates/template15/images/select-icon.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/select-icon.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:21	21382/21382	---M--	200	added ('OK')	image/png	etag:%2263c75cff-5386%22	https://quan-ha.iwedding.info/templates/template15/images/slider/shape.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/slider/shape.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:21	33743/33743	---M--	200	added ('OK')	image/png	etag:%2263c75cff-83cf%22	https://quan-ha.iwedding.info/templates/template15/images/flower-pattern-3.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/flower-pattern-3.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:21	33833/33833	---M--	200	added ('OK')	image/png	etag:%2263c75cff-8429%22	https://quan-ha.iwedding.info/templates/template15/images/flower-pattern-4.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/flower-pattern-4.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:22	187258/187258	---M--	200	added ('OK')	image/jpeg	etag:%2263c75cff-2db7a%22	https://quan-ha.iwedding.info/templates/template15/images/slider/slide-1.jpg	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/slider/slide-1.jpg	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:22	328800/328800	---M--	200	added ('OK')	image/png	etag:%2263c75cff-50460%22	https://quan-ha.iwedding.info/templates/template15/images/footer-shape.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/footer-shape.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:22	279589/279589	---M--	200	added ('OK')	image/jpeg	etag:%2263c75cff-44425%22	https://quan-ha.iwedding.info/templates/template15/images/slider/slide-2.jpg	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/slider/slide-2.jpg	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:22	112041/112041	---M--	200	added ('OK')	image/png	etag:%2263c75cff-1b5a9%22	https://quan-ha.iwedding.info/templates/template15/images/invitation-left-img.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/invitation-left-img.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:22	178613/178613	---M--	200	added ('OK')	image/png	etag:%2263c75cff-2b9b5%22	https://quan-ha.iwedding.info/templates/template15/images/invitation-right-image.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/invitation-right-image.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:23	191511/191511	---M--	200	added ('OK')	image/png	etag:%2263c75cff-2ec17%22	https://quan-ha.iwedding.info/templates/template15/images/rsvp-flower.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/rsvp-flower.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:23	160417/160417	---M--	200	added ('OK')	image/png	etag:%2263c75cff-272a1%22	https://quan-ha.iwedding.info/templates/template15/images/footer-couple-pic-frame.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/footer-couple-pic-frame.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:23	39848/39848	---M--	200	added ('OK')	image/png	etag:%2263c75cff-9ba8%22	https://quan-ha.iwedding.info/templates/template15/images/pricing-header-bg.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/pricing-header-bg.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:23	444237/444237	---M--	200	added ('OK')	image/png	etag:%2263c75cff-6c74d%22	https://quan-ha.iwedding.info/templates/template15/images/slider/hero-women.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/slider/hero-women.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:23	73710/73710	---M--	200	added ('OK')	image/jpeg	etag:%2263c75cff-11fee%22	https://quan-ha.iwedding.info/templates/template15/images/event-bg.jpg	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/event-bg.jpg	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:24	139269/139269	---M--	200	added ('OK')	image/png	etag:%2263c75cff-22005%22	https://quan-ha.iwedding.info/templates/template15/images/bg.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/bg.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:24	170070/170070	---M--	200	added ('OK')	image/png	etag:%2263c75cff-29856%22	https://quan-ha.iwedding.info/templates/template15/images/find-book-flower.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/templates/template15/images/find-book-flower.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:24	312/312	---M--	200	added ('OK')	image/png	etag:%22be93f525885d6b578a4267a64599bff8%22	https://cdn.biihappy.com/ziiweb/images/static/common/searchicon.png	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/cdn.biihappy.com/ziiweb/images/static/common/searchicon.png	(from https://quan-ha.iwedding.info/templates/template15/css/style.css?v=20241222)
12:02:24	49168/49168	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-c010%22	https://quan-ha.iwedding.info/common/fonts/dancingscript-regular.woff2	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/dancingscript-regular.woff2	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:25	51360/51360	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-c8a0%22	https://quan-ha.iwedding.info/common/fonts/dancingscript-bold.woff2	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/dancingscript-bold.woff2	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:25	50096/50096	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-c3b0%22	https://quan-ha.iwedding.info/common/fonts/comfortaa-bold.woff2	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/comfortaa-bold.woff2	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:25	65712/65712	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263c75cfe-100b0%22	https://quan-ha.iwedding.info/common/fonts/dancingscript-bold.woff	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/dancingscript-bold.woff	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:25	63708/63708	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263c75cfe-f8dc%22	https://quan-ha.iwedding.info/common/fonts/dancingscript-regular.woff	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/dancingscript-regular.woff	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:28	69276/69276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263c75cfe-10e9c%22	https://quan-ha.iwedding.info/common/fonts/comfortaa-bold.woff	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/comfortaa-bold.woff	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:29	50220/50220	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-c42c%22	https://quan-ha.iwedding.info/common/fonts/comfortaa-light.woff2	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/comfortaa-light.woff2	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:30	68040/68040	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263c75cfe-109c8%22	https://quan-ha.iwedding.info/common/fonts/comfortaa-light.woff	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/comfortaa-light.woff	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:30	50916/50916	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-c6e4%22	https://quan-ha.iwedding.info/common/fonts/comfortaa-regular.woff2	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/comfortaa-regular.woff2	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:31	69436/69436	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263c75cfe-10f3c%22	https://quan-ha.iwedding.info/common/fonts/comfortaa-regular.woff	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/comfortaa-regular.woff	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:32	62656/62656	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-f4c0%22	https://quan-ha.iwedding.info/common/fonts/patrickhand-regular.woff2	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/patrickhand-regular.woff2	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:32	39876/39876	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-9bc4%22	https://quan-ha.iwedding.info/common/fonts/prata-regular.woff2	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/prata-regular.woff2	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:32	87920/87920	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263c75cfe-15770%22	https://quan-ha.iwedding.info/common/fonts/patrickhand-regular.woff	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/patrickhand-regular.woff	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:33	51888/51888	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263c75cfe-cab0%22	https://quan-ha.iwedding.info/common/fonts/prata-regular.woff	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/prata-regular.woff	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:38	74432/74432	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-122c0%22	https://quan-ha.iwedding.info/common/fonts/UVN_Buc_Thu.ttf	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/UVN_Buc_Thu.ttf	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:38	120012/120012	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263c75cfe-1d4cc%22	https://quan-ha.iwedding.info/common/fonts/pacifico-regular.woff	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/pacifico-regular.woff	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:38	85788/85788	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-14f1c%22	https://quan-ha.iwedding.info/common/fonts/pacifico-regular.woff2	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/pacifico-regular.woff2	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:40	194699/194699	---M-Z	200	added ('OK')	text/css	etag:W/%222f88b-Yz6bIW1g1A6raHMXUTTpNbVU+JE%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.0/dist/css/bootstrap.min.css	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/cdn.jsdelivr.net/npm/bootstrap@5.2.0/dist/css/bootstrap.min.css	(from https://quan-ha.iwedding.info/rsvp)
12:02:41	158800/158800	---M--	200	added ('OK')	application/octet-stream	etag:%2263c75cfe-26c50%22	https://quan-ha.iwedding.info/common/fonts/SVN-Miller-Banner.ttf	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/common/fonts/SVN-Miller-Banner.ttf	(from https://quan-ha.iwedding.info/common/fonts/fonts.css?v=20241222)
12:02:42	112192/112192	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c75cfe-1b640%22	https://quan-ha.iwedding.info/rsvp-template/script.js?v=20231217	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/rsvp-template/script7625.js	(from https://quan-ha.iwedding.info/rsvp)
12:02:45	436238/436238	---M--	200	added ('OK')	image/jpeg	etag:%221aaa25bfed4fea21b8e0cf695377548f%22	https://cdn.biihappy.com/ziiweb/website/6770bfdc450ba74ef20c4d66/galleries/67715e40836b85faf0029ae7/large.jpg	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/cdn.biihappy.com/ziiweb/website/6770bfdc450ba74ef20c4d66/galleries/67715e40836b85faf0029ae7/large.jpg	(from https://quan-ha.iwedding.info/rsvp)
12:02:46	100361/100361	---M--	200	added ('OK')	image/gif	etag:%2263c75cfe-18809%22	https://quan-ha.iwedding.info/album/heart.gif	C:/Users/duong/Desktop/quan-ha%20wedding/wedding/quan-ha.iwedding.info/album/heart.gif	(from https://quan-ha.iwedding.info/rsvp)
